Roll(deg),Pitch(deg),Yaw(deg),Alpha_P(deg),Alpha_Y(deg)
259.240000,-4.912089,-0.933478,133.758000,112.068000
259.446000,-4.915414,-0.915811,133.758000,111.996000
259.652000,-4.918674,-0.898132,133.758000,111.924000
259.858000,-4.921872,-0.880442,133.758000,111.852000
260.064000,-4.925006,-0.862740,133.740000,111.780000
260.270000,-4.928076,-0.845027,133.740000,111.708000
260.476000,-4.931082,-0.827304,133.740000,111.636000
260.682000,-4.934024,-0.809569,133.740000,111.564000
260.888000,-4.936903,-0.791824,133.740000,111.492000
261.094000,-4.939718,-0.774069,133.740000,111.420000
261.300000,-4.942469,-0.756304,133.740000,111.348000
261.506000,-4.945157,-0.738529,133.740000,111.276000
261.712000,-4.947780,-0.720745,133.722000,111.204000
261.918000,-4.950339,-0.702951,133.722000,111.132000
262.124000,-4.952835,-0.685148,133.722000,111.060000
262.330000,-4.955266,-0.667336,133.722000,110.988000
262.536000,-4.957633,-0.649516,133.722000,110.916000
262.742000,-4.959937,-0.631687,133.722000,110.844000
262.948000,-4.962176,-0.613850,133.722000,110.772000
263.154000,-4.964351,-0.596006,133.722000,110.700000
263.360000,-4.966461,-0.578153,133.722000,110.628000
263.566000,-4.968508,-0.560293,133.722000,110.556000
263.772000,-4.970490,-0.542426,133.704000,110.484000
263.978000,-4.972408,-0.524552,133.704000,110.412000
264.184000,-4.974262,-0.506671,133.704000,110.358000
264.390000,-4.976052,-0.488783,133.704000,110.286000
264.596000,-4.977777,-0.470889,133.704000,110.214000
264.802000,-4.979438,-0.452989,133.704000,110.142000
265.008000,-4.981034,-0.435083,133.704000,110.070000
265.214000,-4.982566,-0.417172,133.704000,109.998000
265.420000,-4.984034,-0.399255,133.704000,109.944000
265.626000,-4.985437,-0.381333,133.704000,109.872000
265.832000,-4.986776,-0.363406,133.704000,109.800000
266.038000,-4.988050,-0.345474,133.704000,109.728000
266.244000,-4.989260,-0.327538,133.704000,109.674000
266.450000,-4.990406,-0.309598,133.704000,109.602000
266.656000,-4.991487,-0.291653,133.704000,109.530000
266.862000,-4.992503,-0.273705,133.704000,109.458000
267.068000,-4.993455,-0.255754,133.686000,109.404000
267.274000,-4.994342,-0.237799,133.686000,109.332000
267.480000,-4.995165,-0.219841,133.686000,109.260000
267.686000,-4.995923,-0.201880,133.686000,109.206000
267.892000,-4.996616,-0.183916,133.686000,109.134000
268.098000,-4.997245,-0.165950,133.686000,109.062000
268.304000,-4.997810,-0.147982,133.686000,109.008000
268.510000,-4.998309,-0.130012,133.686000,108.936000
268.716000,-4.998745,-0.112041,133.686000,108.882000
268.922000,-4.999115,-0.094068,133.686000,108.810000
269.128000,-4.999421,-0.076093,133.686000,108.738000
269.334000,-4.999662,-0.058118,133.686000,108.684000
269.540000,-4.999839,-0.040142,133.686000,108.612000
269.746000,-4.999951,-0.022166,133.686000,108.558000
269.952000,-4.999998,-0.004189,133.686000,108.486000
270.158000,-4.999981,0.013788,133.686000,108.414000
270.364000,-4.999899,0.031765,133.686000,108.360000
270.570000,-4.999753,0.049741,133.686000,108.288000
270.776000,-4.999541,0.067717,133.686000,108.234000
270.982000,-4.999266,0.085691,133.686000,108.162000
271.188000,-4.998925,0.103665,133.686000,108.108000
271.394000,-4.998520,0.121637,133.686000,108.036000
271.600000,-4.998051,0.139608,133.686000,107.982000
271.806000,-4.997516,0.157577,133.686000,107.910000
272.012000,-4.996917,0.175544,133.686000,107.856000
272.218000,-4.996254,0.193509,133.686000,107.784000
272.424000,-4.995526,0.211471,133.686000,107.730000
272.630000,-4.994733,0.229430,133.686000,107.658000
272.836000,-4.993876,0.247387,133.686000,107.604000
273.042000,-4.992955,0.265340,133.686000,107.550000
273.248000,-4.991968,0.283290,133.704000,107.478000
273.454000,-4.990917,0.301236,133.704000,107.424000
273.660000,-4.989802,0.319178,133.704000,107.352000
273.866000,-4.988622,0.337116,133.704000,107.298000
274.072000,-4.987378,0.355050,133.704000,107.244000
274.278000,-4.986069,0.372979,133.704000,107.172000
274.484000,-4.984696,0.390904,133.704000,107.118000
274.690000,-4.983258,0.408823,133.704000,107.064000
274.896000,-4.981756,0.426737,133.704000,106.992000
275.102000,-4.980190,0.444645,133.704000,106.938000
275.308000,-4.978559,0.462548,133.704000,106.884000
275.514000,-4.976864,0.480445,133.704000,106.812000
275.720000,-4.975104,0.498335,133.704000,106.758000
275.926000,-4.973280,0.516220,133.704000,106.704000
276.132000,-4.971392,0.534097,133.704000,106.632000
276.338000,-4.969440,0.551968,133.704000,106.578000
276.544000,-4.967423,0.569831,133.722000,106.524000
276.750000,-4.965342,0.587687,133.722000,106.470000
276.956000,-4.963197,0.605535,133.722000,106.398000
277.162000,-4.960988,0.623376,133.722000,106.344000
277.368000,-4.958715,0.641209,133.722000,106.290000
277.574000,-4.956377,0.659033,133.722000,106.236000
277.780000,-4.953976,0.676849,133.722000,106.164000
277.986000,-4.951510,0.694656,133.722000,106.110000
278.192000,-4.948981,0.712454,133.722000,106.056000
278.398000,-4.946387,0.730242,133.722000,106.002000
278.604000,-4.943730,0.748022,133.740000,105.948000
278.810000,-4.941008,0.765792,133.740000,105.876000
279.016000,-4.938223,0.783551,133.740000,105.822000
279.222000,-4.935374,0.801301,133.740000,105.768000
279.428000,-4.932461,0.819040,133.740000,105.714000
279.634000,-4.929485,0.836769,133.740000,105.660000
279.840000,-4.926444,0.854487,133.740000,105.606000
280.046000,-4.923340,0.872194,133.740000,105.552000
280.252000,-4.920172,0.889889,133.758000,105.480000
280.458000,-4.916941,0.907574,133.758000,105.426000
280.664000,-4.913646,0.925246,133.758000,105.372000
280.870000,-4.910288,0.942906,133.758000,105.318000
281.076000,-4.906866,0.960555,133.758000,105.264000
281.282000,-4.903381,0.978190,133.758000,105.210000
281.488000,-4.899832,0.995813,133.758000,105.156000
281.694000,-4.896220,1.013424,133.776000,105.102000
281.900000,-4.892545,1.031021,133.776000,105.048000
282.106000,-4.888806,1.048605,133.776000,104.994000
282.312000,-4.885005,1.066175,133.776000,104.940000
282.518000,-4.881140,1.083732,133.776000,104.886000
282.724000,-4.877212,1.101274,133.776000,104.832000
282.930000,-4.873221,1.118802,133.794000,104.778000
283.136000,-4.869167,1.136316,133.794000,104.724000
283.342000,-4.865050,1.153815,133.794000,104.670000
283.548000,-4.860870,1.171299,133.794000,104.616000
283.754000,-4.856627,1.188769,133.794000,104.562000
283.960000,-4.852322,1.206222,133.794000,104.508000
284.166000,-4.847954,1.223660,133.812000,104.454000
284.372000,-4.843523,1.241083,133.812000,104.400000
284.578000,-4.839029,1.258489,133.812000,104.346000
284.784000,-4.834473,1.275879,133.812000,104.292000
284.990000,-4.829855,1.293252,133.812000,104.238000
285.196000,-4.825174,1.310609,133.830000,104.184000
285.402000,-4.820431,1.327949,133.830000,104.130000
285.608000,-4.815625,1.345272,133.830000,104.076000
285.814000,-4.810757,1.362577,133.830000,104.040000
286.020000,-4.805827,1.379864,133.830000,103.986000
286.226000,-4.800835,1.397134,133.848000,103.932000
286.432000,-4.795781,1.414386,133.848000,103.878000
286.638000,-4.790664,1.431619,133.848000,103.824000
286.844000,-4.785486,1.448834,133.848000,103.770000
287.050000,-4.780246,1.466031,133.866000,103.716000
287.256000,-4.774944,1.483208,133.866000,103.680000
287.462000,-4.769581,1.500366,133.866000,103.626000
287.668000,-4.764156,1.517505,133.866000,103.572000
287.874000,-4.758669,1.534624,133.866000,103.518000
288.080000,-4.753121,1.551723,133.884000,103.464000
288.286000,-4.747511,1.568802,133.884000,103.428000
288.492000,-4.741840,1.585861,133.884000,103.374000
288.698000,-4.736107,1.602900,133.884000,103.320000
288.904000,-4.730314,1.619917,133.902000,103.266000
289.110000,-4.724459,1.636914,133.902000,103.212000
289.316000,-4.718543,1.653890,133.902000,103.176000
289.522000,-4.712566,1.670844,133.902000,103.122000
289.728000,-4.706528,1.687777,133.920000,103.068000
289.934000,-4.700430,1.704687,133.920000,103.032000
290.140000,-4.694271,1.721576,133.920000,102.978000
290.346000,-4.688050,1.738443,133.938000,102.924000
290.552000,-4.681770,1.755287,133.938000,102.870000
290.758000,-4.675429,1.772108,133.938000,102.834000
290.964000,-4.669027,1.788906,133.938000,102.780000
291.170000,-4.662565,1.805682,133.956000,102.726000
291.376000,-4.656043,1.822434,133.956000,102.690000
291.582000,-4.649460,1.839162,133.956000,102.636000
291.788000,-4.642818,1.855867,133.956000,102.582000
291.994000,-4.636115,1.872547,133.974000,102.546000
292.200000,-4.629353,1.889204,133.974000,102.492000
292.406000,-4.622531,1.905836,133.974000,102.438000
292.612000,-4.615649,1.922443,133.992000,102.402000
292.818000,-4.608707,1.939026,133.992000,102.348000
293.024000,-4.601706,1.955583,133.992000,102.312000
293.230000,-4.594645,1.972116,134.010000,102.258000
293.436000,-4.587525,1.988622,134.010000,102.204000
293.642000,-4.580345,2.005103,134.010000,102.168000
293.848000,-4.573106,2.021558,134.010000,102.114000
294.054000,-4.565809,2.037987,134.028000,102.078000
294.260000,-4.558452,2.054390,134.028000,102.024000
294.466000,-4.551036,2.070766,134.028000,101.988000
294.672000,-4.543561,2.087115,134.046000,101.934000
294.878000,-4.536028,2.103438,134.046000,101.880000
295.084000,-4.528436,2.119733,134.046000,101.844000
295.290000,-4.520786,2.136000,134.064000,101.790000
295.496000,-4.513077,2.152240,134.064000,101.754000
295.702000,-4.505309,2.168453,134.064000,101.700000
295.908000,-4.497484,2.184637,134.082000,101.664000
296.114000,-4.489600,2.200793,134.082000,101.610000
296.320000,-4.481659,2.216920,134.082000,101.574000
296.526000,-4.473659,2.233019,134.100000,101.520000
296.732000,-4.465602,2.249089,134.100000,101.484000
296.938000,-4.457486,2.265130,134.100000,101.448000
297.144000,-4.449314,2.281142,134.118000,101.394000
297.350000,-4.441083,2.297124,134.118000,101.358000
297.556000,-4.432796,2.313077,134.118000,101.304000
297.762000,-4.424450,2.328999,134.136000,101.268000
297.968000,-4.416048,2.344892,134.136000,101.214000
298.174000,-4.407589,2.360754,134.154000,101.178000
298.380000,-4.399073,2.376586,134.154000,101.142000
298.586000,-4.390500,2.392387,134.154000,101.088000
298.792000,-4.381870,2.408157,134.172000,101.052000
298.998000,-4.373183,2.423895,134.172000,100.998000
299.204000,-4.364440,2.439603,134.172000,100.962000
299.410000,-4.355641,2.455279,134.190000,100.926000
299.616000,-4.346785,2.470923,134.190000,100.872000
299.822000,-4.337873,2.486536,134.208000,100.836000
300.028000,-4.328905,2.502116,134.208000,100.800000
300.234000,-4.319881,2.517664,134.208000,100.746000
300.440000,-4.310801,2.533179,134.226000,100.710000
300.646000,-4.301665,2.548661,134.226000,100.674000
300.852000,-4.292474,2.564111,134.226000,100.620000
301.058000,-4.283227,2.579528,134.244000,100.584000
301.264000,-4.273925,2.594911,134.244000,100.548000
301.470000,-4.264568,2.610260,134.262000,100.512000
301.676000,-4.255156,2.625576,134.262000,100.458000
301.882000,-4.245688,2.640858,134.262000,100.422000
302.088000,-4.236166,2.656106,134.280000,100.386000
302.294000,-4.226589,2.671319,134.280000,100.332000
302.500000,-4.216957,2.686498,134.298000,100.296000
302.706000,-4.207271,2.701642,134.298000,100.260000
302.912000,-4.197530,2.716751,134.316000,100.224000
303.118000,-4.187736,2.731826,134.316000,100.188000
303.324000,-4.177887,2.746864,134.316000,100.134000
303.530000,-4.167984,2.761868,134.334000,100.098000
303.736000,-4.158027,2.776835,134.334000,100.062000
303.942000,-4.148016,2.791767,134.352000,100.026000
304.148000,-4.137952,2.806663,134.352000,99.990000
304.354000,-4.127834,2.821522,134.352000,99.936000
304.560000,-4.117663,2.836345,134.370000,99.900000
304.766000,-4.107439,2.851131,134.370000,99.864000
304.972000,-4.097161,2.865880,134.388000,99.828000
305.178000,-4.086831,2.880593,134.388000,99.792000
305.384000,-4.076448,2.895268,134.406000,99.756000
305.590000,-4.066012,2.909905,134.406000,99.720000
305.796000,-4.055523,2.924505,134.424000,99.666000
306.002000,-4.044982,2.939067,134.424000,99.630000
306.208000,-4.034389,2.953592,134.442000,99.594000
306.414000,-4.023744,2.968078,134.442000,99.558000
306.620000,-4.013047,2.982525,134.442000,99.522000
306.826000,-4.002297,2.996934,134.460000,99.486000
307.032000,-3.991496,3.011305,134.460000,99.450000
307.238000,-3.980644,3.025636,134.478000,99.414000
307.444000,-3.969740,3.039929,134.478000,99.378000
307.650000,-3.958784,3.054182,134.496000,99.342000
307.856000,-3.947778,3.068395,134.496000,99.306000
308.062000,-3.936720,3.082569,134.514000,99.270000
308.268000,-3.925612,3.096703,134.514000,99.234000
308.474000,-3.914453,3.110797,134.532000,99.198000
308.680000,-3.903243,3.124851,134.532000,99.162000
308.886000,-3.891983,3.138864,134.550000,99.126000
309.092000,-3.880672,3.152837,134.550000,99.090000
309.298000,-3.869312,3.166769,134.568000,99.054000
309.504000,-3.857901,3.180660,134.568000,99.018000
309.710000,-3.846440,3.194510,134.586000,98.982000
309.916000,-3.834930,3.208319,134.586000,98.946000
310.122000,-3.823370,3.222086,134.604000,98.910000
310.328000,-3.811761,3.235812,134.604000,98.874000
310.534000,-3.800102,3.249496,134.622000,98.838000
310.740000,-3.788395,3.263138,134.622000,98.802000
310.946000,-3.776638,3.276737,134.640000,98.766000
311.152000,-3.764832,3.290294,134.640000,98.730000
311.358000,-3.752978,3.303809,134.658000,98.694000
311.564000,-3.741076,3.317281,134.658000,98.658000
311.770000,-3.729124,3.330710,134.676000,98.622000
311.976000,-3.717125,3.344096,134.676000,98.604000
312.182000,-3.705078,3.357439,134.694000,98.568000
312.388000,-3.692983,3.370739,134.694000,98.532000
312.594000,-3.680840,3.383994,134.712000,98.496000
312.800000,-3.668649,3.397207,134.712000,98.460000
313.006000,-3.656411,3.410375,134.730000,98.424000
313.212000,-3.644126,3.423499,134.730000,98.388000
313.418000,-3.631794,3.436579,134.748000,98.370000
313.624000,-3.619415,3.449614,134.748000,98.334000
313.830000,-3.606989,3.462605,134.766000,98.298000
314.036000,-3.594516,3.475551,134.766000,98.262000
314.242000,-3.581997,3.488452,134.784000,98.226000
314.448000,-3.569431,3.501308,134.784000,98.208000
314.654000,-3.556820,3.514119,134.802000,98.172000
314.860000,-3.544162,3.526884,134.820000,98.136000
315.066000,-3.531459,3.539604,134.820000,98.100000
315.272000,-3.518710,3.552278,134.838000,98.064000
315.478000,-3.505915,3.564906,134.838000,98.046000
315.684000,-3.493076,3.577488,133.398000,98.010000
315.890000,-3.480191,3.590024,132.606000,97.974000
316.096000,-3.467261,3.602514,132.030000,97.956000
316.302000,-3.454286,3.614956,131.562000,97.920000
316.508000,-3.441266,3.627352,131.148000,97.884000
316.714000,-3.428203,3.639702,130.770000,97.848000
316.920000,-3.415094,3.652004,130.428000,97.830000
317.126000,-3.401942,3.664259,130.104000,97.794000
317.332000,-3.388746,3.676466,129.816000,97.758000
317.538000,-3.375505,3.688626,129.528000,97.740000
317.744000,-3.362222,3.700739,129.258000,97.704000
317.950000,-3.348894,3.712803,129.006000,97.668000
318.156000,-3.335524,3.724820,128.754000,97.650000
318.362000,-3.322110,3.736788,128.520000,97.614000
318.568000,-3.308654,3.748708,128.304000,97.578000
318.774000,-3.295154,3.760580,128.088000,97.560000
318.980000,-3.281612,3.772403,127.872000,97.524000
319.186000,-3.268028,3.784177,127.656000,97.506000
319.392000,-3.254401,3.795902,127.458000,97.470000
319.598000,-3.240732,3.807578,127.260000,97.434000
319.804000,-3.227022,3.819205,127.062000,97.416000
320.010000,-3.213269,3.830783,126.882000,97.380000
320.216000,-3.199476,3.842311,126.702000,97.362000
320.422000,-3.185640,3.853790,126.522000,97.326000
320.628000,-3.171764,3.865218,126.342000,97.308000
320.834000,-3.157847,3.876597,126.180000,97.272000
321.040000,-3.143888,3.887926,126.000000,97.236000
321.246000,-3.129890,3.899204,125.838000,97.218000
321.452000,-3.115850,3.910432,125.676000,97.182000
321.658000,-3.101771,3.921609,125.514000,97.164000
321.864000,-3.087651,3.932736,125.352000,97.128000
322.070000,-3.073491,3.943812,125.190000,97.110000
322.276000,-3.059292,3.954837,125.046000,97.074000
322.482000,-3.045053,3.965810,124.884000,97.056000
322.688000,-3.030775,3.976733,124.740000,97.020000
322.894000,-3.016458,3.987604,124.596000,97.002000
323.100000,-3.002101,3.998423,124.452000,96.984000
323.306000,-2.987706,4.009191,124.308000,96.948000
323.512000,-2.973272,4.019907,124.164000,96.930000
323.718000,-2.958800,4.030571,124.020000,96.894000
323.924000,-2.944289,4.041183,123.876000,96.876000
324.130000,-2.929741,4.051743,123.750000,96.840000
324.336000,-2.915154,4.062250,123.606000,96.822000
324.542000,-2.900530,4.072705,123.480000,96.804000
324.748000,-2.885868,4.083107,123.336000,96.768000
324.954000,-2.871170,4.093456,123.210000,96.750000
325.160000,-2.856433,4.103753,123.084000,96.714000
325.366000,-2.841661,4.113996,122.958000,96.696000
325.572000,-2.826851,4.124187,122.814000,96.678000
325.778000,-2.812005,4.134323,122.688000,96.642000
325.984000,-2.797122,4.144407,122.562000,96.624000
326.190000,-2.782203,4.154437,122.436000,96.606000
326.396000,-2.767248,4.164413,122.328000,96.570000
326.602000,-2.752258,4.174335,122.202000,96.552000
326.808000,-2.737232,4.184204,122.076000,96.534000
327.014000,-2.722170,4.194018,121.950000,96.498000
327.220000,-2.707074,4.203778,121.842000,96.480000
327.426000,-2.691942,4.213484,121.716000,96.462000
327.632000,-2.676776,4.223135,121.608000,96.426000
327.838000,-2.661575,4.232732,121.482000,96.408000
328.044000,-2.646339,4.242274,121.374000,96.390000
328.250000,-2.631070,4.251761,121.248000,96.372000
328.456000,-2.615766,4.261193,121.140000,96.336000
328.662000,-2.600428,4.270570,121.032000,96.318000
328.868000,-2.585057,4.279892,120.906000,96.300000
329.074000,-2.569653,4.289159,120.798000,96.282000
329.280000,-2.554215,4.298370,120.690000,96.264000
329.486000,-2.538744,4.307526,120.582000,96.228000
329.692000,-2.523241,4.316625,120.474000,96.210000
329.898000,-2.507705,4.325670,120.366000,96.192000
330.104000,-2.492136,4.334658,120.258000,96.174000
330.310000,-2.476535,4.343590,120.150000,96.156000
330.516000,-2.460902,4.352466,120.042000,96.120000
330.722000,-2.445238,4.361286,119.934000,96.102000
330.928000,-2.429542,4.370049,119.826000,96.084000
331.134000,-2.413814,4.378756,119.718000,96.066000
331.340000,-2.398055,4.387406,119.610000,96.048000
331.546000,-2.382265,4.396000,119.502000,96.030000
331.752000,-2.366445,4.404536,119.412000,96.012000
331.958000,-2.350593,4.413016,119.304000,95.976000
332.164000,-2.334712,4.421439,119.196000,95.958000
332.370000,-2.318800,4.429804,119.106000,95.940000
332.576000,-2.302858,4.438113,118.998000,95.922000
332.782000,-2.286887,4.446364,118.890000,95.904000
332.988000,-2.270886,4.454557,118.800000,95.886000
333.194000,-2.254855,4.462693,118.692000,95.868000
333.400000,-2.238795,4.470771,118.602000,95.850000
333.606000,-2.222707,4.478792,118.494000,95.832000
333.812000,-2.206590,4.486754,118.404000,95.814000
334.018000,-2.190444,4.494659,118.296000,95.796000
334.224000,-2.174270,4.502505,118.206000,95.778000
334.430000,-2.158067,4.510293,118.116000,95.760000
334.636000,-2.141837,4.518023,118.008000,95.742000
334.842000,-2.125580,4.525695,117.918000,95.724000
335.048000,-2.109294,4.533308,117.828000,95.706000
335.254000,-2.092982,4.540862,117.720000,95.688000
335.460000,-2.076642,4.548358,117.630000,95.670000
335.666000,-2.060276,4.555795,117.540000,95.652000
335.872000,-2.043883,4.563173,117.450000,95.634000
336.078000,-2.027463,4.570492,117.360000,95.616000
336.284000,-2.011017,4.577752,117.252000,95.598000
336.490000,-1.994546,4.584952,117.162000,95.580000
336.696000,-1.978048,4.592094,117.072000,95.562000
336.902000,-1.961525,4.599176,116.982000,95.544000
337.108000,-1.944977,4.606199,116.892000,95.526000
337.314000,-1.928403,4.613162,116.802000,95.508000
337.520000,-1.911805,4.620065,116.712000,95.490000
337.726000,-1.895181,4.626909,116.622000,95.472000
337.932000,-1.878534,4.633693,116.532000,95.472000
338.138000,-1.861862,4.640417,116.442000,95.454000
338.344000,-1.845166,4.647081,116.352000,95.436000
338.550000,-1.828446,4.653685,116.262000,95.418000
338.756000,-1.811702,4.660229,116.172000,95.400000
338.962000,-1.794935,4.666713,116.082000,95.382000
339.168000,-1.778145,4.673136,115.992000,95.382000
339.374000,-1.761332,4.679499,115.920000,95.364000
339.580000,-1.744496,4.685801,115.830000,95.346000
339.786000,-1.727638,4.692043,115.740000,95.328000
339.992000,-1.710757,4.698224,115.650000,95.310000
340.198000,-1.693854,4.704345,115.560000,95.292000
340.404000,-1.676929,4.710404,115.488000,95.292000
340.610000,-1.659983,4.716403,115.398000,95.274000
340.816000,-1.643015,4.722341,115.308000,95.256000
341.022000,-1.626025,4.728218,115.218000,95.238000
341.228000,-1.609015,4.734033,115.146000,95.238000
341.434000,-1.591984,4.739788,115.056000,95.220000
341.640000,-1.574933,4.745481,114.966000,95.202000
341.846000,-1.557861,4.751113,114.894000,95.184000
342.052000,-1.540769,4.756683,114.804000,95.184000
342.258000,-1.523657,4.762192,114.732000,95.166000
342.464000,-1.506525,4.767639,114.642000,95.148000
342.670000,-1.489374,4.773025,114.552000,95.148000
342.876000,-1.472203,4.778349,114.480000,95.130000
343.082000,-1.455014,4.783611,114.390000,95.112000
343.288000,-1.437806,4.788811,114.318000,95.112000
343.494000,-1.420579,4.793950,114.228000,95.094000
343.700000,-1.403334,4.799026,114.156000,95.076000
343.906000,-1.386070,4.804041,114.066000,95.076000
344.112000,-1.368789,4.808993,113.994000,95.058000
344.318000,-1.351490,4.813884,113.904000,95.040000
344.524000,-1.334174,4.818712,113.832000,95.040000
344.730000,-1.316840,4.823477,113.760000,95.022000
344.936000,-1.299489,4.828181,113.670000,95.022000
345.142000,-1.282122,4.832822,113.598000,95.004000
345.348000,-1.264738,4.837400,113.508000,94.986000
345.554000,-1.247337,4.841916,113.436000,94.986000
345.760000,-1.229921,4.846369,113.364000,94.968000
345.966000,-1.212488,4.850760,113.274000,94.968000
346.172000,-1.195040,4.855088,113.202000,94.950000
346.378000,-1.177577,4.859353,113.130000,94.950000
346.584000,-1.160098,4.863556,113.040000,94.932000
346.790000,-1.142604,4.867695,112.968000,94.914000
346.996000,-1.125095,4.871772,112.896000,94.914000
347.202000,-1.107572,4.875785,112.824000,94.896000
347.408000,-1.090035,4.879736,112.734000,94.896000
347.614000,-1.072483,4.883624,112.662000,94.878000
347.820000,-1.054918,4.887448,112.590000,94.878000
348.026000,-1.037339,4.891209,112.518000,94.860000
348.232000,-1.019747,4.894907,112.428000,94.860000
348.438000,-1.002141,4.898542,112.356000,94.860000
348.644000,-0.984522,4.902113,112.284000,94.842000
348.850000,-0.966891,4.905621,112.212000,94.842000
349.056000,-0.949247,4.909066,112.140000,94.824000
349.262000,-0.931591,4.912447,112.068000,94.824000
349.468000,-0.913923,4.915765,111.996000,94.806000
349.674000,-0.896243,4.919019,111.924000,94.806000
349.880000,-0.878552,4.922210,111.834000,94.788000
350.086000,-0.860849,4.925336,111.762000,94.788000
350.292000,-0.843135,4.928400,111.690000,94.788000
350.498000,-0.825410,4.931399,111.618000,94.770000
350.704000,-0.807675,4.934335,111.546000,94.770000
350.910000,-0.789929,4.937207,111.474000,94.770000
351.116000,-0.772172,4.940015,111.402000,94.752000
351.322000,-0.754406,4.942759,111.330000,94.752000
351.528000,-0.736630,4.945440,111.258000,94.752000
351.734000,-0.718845,4.948056,111.186000,94.734000
351.940000,-0.701050,4.950609,111.114000,94.734000
352.146000,-0.683246,4.953097,111.042000,94.734000
352.352000,-0.665434,4.955522,110.970000,94.716000
352.558000,-0.647612,4.957882,110.898000,94.716000
352.764000,-0.629783,4.960179,110.826000,94.716000
352.970000,-0.611945,4.962411,110.754000,94.698000
353.176000,-0.594099,4.964579,110.700000,94.698000
353.382000,-0.576246,4.966683,110.628000,94.698000
353.588000,-0.558385,4.968723,110.556000,94.698000
353.794000,-0.540517,4.970698,110.484000,94.680000
354.000000,-0.522642,4.972609,110.412000,94.680000
354.206000,-0.504761,4.974456,110.340000,94.680000
354.412000,-0.486872,4.976239,110.268000,94.680000
354.618000,-0.468978,4.977957,110.214000,94.662000
354.824000,-0.451077,4.979611,110.142000,94.662000
355.030000,-0.433171,4.981201,110.070000,94.662000
355.236000,-0.415259,4.982726,109.998000,94.662000
355.442000,-0.397341,4.984187,109.926000,94.662000
355.648000,-0.379419,4.985583,109.872000,94.644000
355.854000,-0.361491,4.986915,109.800000,94.644000
356.060000,-0.343559,4.988183,109.728000,94.644000
356.266000,-0.325622,4.989386,109.656000,94.644000
356.472000,-0.307682,4.990524,109.602000,94.644000
356.678000,-0.289737,4.991598,109.530000,94.644000
356.884000,-0.271788,4.992608,109.458000,94.644000
357.090000,-0.253836,4.993553,109.386000,94.626000
357.296000,-0.235881,4.994433,109.332000,94.626000
357.502000,-0.217923,4.995249,109.260000,94.626000
357.708000,-0.199961,4.996000,109.188000,94.626000
357.914000,-0.181998,4.996687,109.134000,94.626000
358.120000,-0.164032,4.997309,109.062000,94.626000
358.326000,-0.146063,4.997866,108.990000,94.626000
358.532000,-0.128093,4.998359,108.936000,94.626000
358.738000,-0.110121,4.998787,108.864000,94.626000
358.944000,-0.092148,4.999151,108.810000,94.626000
359.150000,-0.074174,4.999450,108.738000,94.626000
359.356000,-0.056198,4.999684,108.666000,94.626000
359.562000,-0.038222,4.999854,108.612000,94.626000
359.768000,-0.020246,4.999959,108.540000,94.626000
359.974000,-0.002269,4.999999,108.486000,94.626000
360.180000,0.015708,4.999975,108.414000,94.626000
360.386000,0.033685,4.999887,108.342000,94.626000
360.592000,0.051661,4.999733,108.288000,94.626000
360.798000,0.069636,4.999515,108.216000,94.626000
361.004000,0.087611,4.999232,108.162000,94.626000
361.210000,0.105585,4.998885,108.090000,94.626000
361.416000,0.123557,4.998473,108.036000,94.626000
361.622000,0.141527,4.997997,107.964000,94.626000
361.828000,0.159496,4.997455,107.910000,94.626000
362.034000,0.177463,4.996850,107.838000,94.626000
362.240000,0.195427,4.996179,107.784000,94.626000
362.446000,0.213389,4.995444,107.730000,94.626000
362.652000,0.231348,4.994645,107.658000,94.626000
362.858000,0.249304,4.993781,107.604000,94.626000
363.064000,0.267257,4.992852,107.532000,94.626000
363.270000,0.285206,4.991859,107.478000,94.644000
363.476000,0.303152,4.990801,107.406000,94.644000
363.682000,0.321094,4.989679,107.352000,94.644000
363.888000,0.339032,4.988493,107.298000,94.644000
364.094000,0.356965,4.987241,107.226000,94.644000
364.300000,0.374894,4.985926,107.172000,94.644000
364.506000,0.392817,4.984546,107.118000,94.662000
364.712000,0.410736,4.983101,107.046000,94.662000
364.918000,0.428650,4.981592,106.992000,94.662000
365.124000,0.446558,4.980019,106.938000,94.662000
365.330000,0.464460,4.978381,106.866000,94.662000
365.536000,0.482356,4.976679,106.812000,94.680000
365.742000,0.500246,4.974912,106.758000,94.680000
365.948000,0.518129,4.973082,106.686000,94.680000
366.154000,0.536006,4.971187,106.632000,94.680000
366.360000,0.553876,4.969227,106.578000,94.698000
366.566000,0.571738,4.967204,106.506000,94.698000
366.772000,0.589593,4.965116,106.452000,94.698000
366.978000,0.607441,4.962964,106.398000,94.698000
367.184000,0.625281,4.960748,106.344000,94.716000
367.390000,0.643113,4.958468,106.272000,94.716000
367.596000,0.660936,4.956124,106.218000,94.716000
367.802000,0.678751,4.953716,106.164000,94.716000
368.008000,0.696557,4.951243,106.110000,94.734000
368.214000,0.714354,4.948707,106.056000,94.734000
368.420000,0.732142,4.946106,105.984000,94.734000
368.626000,0.749920,4.943442,105.930000,94.752000
368.832000,0.767689,4.940714,105.876000,94.752000
369.038000,0.785447,4.937922,105.822000,94.752000
369.244000,0.803196,4.935066,105.768000,94.770000
369.450000,0.820934,4.932146,105.714000,94.770000
